NU_INSCRICAO,NU_NOTA_MT
601bc46879ceda8acc99c9e024bcf5ae418bed93,NA
038f4ea50e490ef4dc4a8a66d2a938fb5af4cfbb,554.1041259765625
8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d,425.1387939453125
238f25431ccbb438872d987652ccf5bc75c0de28,NA
e764e0c5d6420b20733cd195050ece92813088a8,461.353271484375
5885904584fd96c4b81b1c7dba12d3069f1279e7,463.77392578125
f3d828523fb53b206d38e0d6c383dcb8386fff06,458.9350280761719
129760f8a10b98f61fc894a2643cae4cfb0bb4e2,435.26678466796875
d93f82953b232e32f09c49980023a6dd5190f82e,411.22015380859375
ebb32cf7d8b122a5dabd41723d31d834147b0944,465.90679931640625
26451da54b7c50dd68a91b78480fae246c5c9533,NA
7ede2e4d7b38337e9819adbcd29f493efaf1422f,464.4774475097656
b9e4381ea0e72ecc8e3151c5aa12a1eeb6f71ff3,438.8435363769531
27d03b6f1128b3834d6da1fbab4fdb51f29528a1,NA
4c655a6be04f11039d8691c84f32a127aa31302b,435.5152282714844
9b11807d3cd299ae7c4673b996efde237367869f,457.5421142578125
29fafe8bae98f668dd51b9f8be530d27463d1028,NA
e8f1b07f87537cb6dfa1ad1427023dc333615908,437.27130126953125
36aebe2504c407fae6a55dd78b6088606650b14e,NA
32d60cd95e9dabae2aed8f052195d6eed8703ed1,NA
6b6eee04163a5cd03fd3b7ae6c5dc1aabe77be1b,681.21929931640625
ef18490c7eb36b305d531c27369096537d08755f,433.4068603515625
c69a7ad481dacbef32e5b399675ec26c653c0983,460.7510681152344
cf762d282e71afd27f192bfecbea9deecf0e48dd,427.9540710449219
8da0e8a66b166af3fbcc90b8a3648dc4ce30ca66,471.8633728027344
f97331e59feafd161d011018f9c74fba1fae199f,521.53826904296875
58aa87c8d62f7e274075e201f0321699b63a2449,493.0521545410156
2aeae4cb7ff22ac771309a15f6bb72cbf71663e8,NA
22a5b471349d6a7f6481f7e41e759d42d700f321,NA
c098d4843d7e2c6f092659d6c7e856561e1bf965,486.30810546875
69b82b274c4e45630e076443ad0f92022d55f561,519.45361328125
88c09b0e47df70ac2a800ee9356c07c149e47965,519.19873046875
c0f03ca18e52b127c3c65c66ca3e9ee8338066a9,437.05560302734375
130552305b1d235736ead954f3a39a31a5e26a85,448.3635559082031
4568958f97d91d411e056f26e468826db0f65252,NA
cbf871506b2a8d2a250a613b163fd36613967987,NA
38a2d03c567e15017340fc668151031745829f6f,412.7933044433594
6ae74b2f1e84cea7bf8f3cae68aa0233fcf0d064,495.3124084472656
f34367830fcea24bed44531a21723c743aa23388,426.8276672363281
898940208d1a3c6a9ea725ea81f70d9b19de9d6d,NA
2947711097206170cb5cfcad8b3264e7d46cf84b,544.77569580078125
e62a7ba6f2a93d3ad7f8762b64b4637d687fc2f8,411.2168273925781
4236bab9aa4fda581822d73b2673e18173259236,578.7725830078125
8b74ecf4de459564720217586afd122cdd9a8dc7,401.2354736328125
3159104a8cb51f88391d02e5679c7b8164e3cf3c,419.5511169433594
b7e095ed890bd1d17a60cf3a9b09d66412ef838d,NA
ea71616417d91e7c2de90e3cc7e429379b8cf720,529.7598876953125
b88b2ecdda851269372c7abd185d062a7e6d2c06,530.5283203125
9c73e772e63092cb448869f90d7a2239dded321b,NA
6a0719a5fb508494cab0f47bdd2f92e2d5d0572b,407.18499755859375
98aa4c1c55ff040e12b69753c3dd1b04875ef742,NA
c48349804ad466de8b8c6b8e32897f1f45e9c3dc,NA
d945f52c48de4820b70d2ff189e79d3533d6ad19,450.45855712890625
8fe2c10948fd33bdc81b52c706b0ff35eb98363e,539.66064453125
52feee56c52b89353482d8ff79596da74721397d,469.2377014160156
4e18ab8ae4fd83938f5494798f508d5367cac2d2,413.6512145996094
7730709b7ca12db00680265a9cc539d8aa1fc514,NA
8cd4a434960e502f24fc78dc6dec07b6f334b4b5,433.2354736328125
a39c1a2900822cc809183f0ca9a5a5fb7b3ce78e,466.25592041015625
54ff102165b4e93fac3b1f5da7f71819da23748e,423.927001953125
d4b5ef6763f16e3d4ed198c2fc6b08e7b7a4b813,435.74945068359375
2d5560d6dbef33600be60952b3aca292c59ea7b0,442.8446960449219
980beb6549cdfb6c50c021ebac3193ab8a767283,445.7518615722656
49ce40d232d573f1b4c2dedaf7d62b51a41f376a,405.6960144042969
976c956801b752be72d06bf859a82f6f8d81f125,494.51409912109375
d623c0a31c3bed84a4bb48d84e71fd2680276aba,NA
18f200b076c037a10fa275ac170a70490f5dfbb2,435.91180419921875
42d7da47303db95ea24874a9982c45e9154fe14b,NA
3eafd7a24678d09e9e32a45cfadd28505e3868dc,NA
cee30066639835f12782e9590849ca897ac1b171,601.0797119140625
18130c488765f063eceb9fedfe87e7cdf2fbdb0d,498.93133544921875
0181d96df3733bc40c221a488d453f150d34d829,480.4012451171875
c9d8c520f64aa59e3b241482268d5071698514b7,459.9432067871094
e4429cb4643af3638695f52912a9594f6bb5254a,481.7724914550781
02b349161484b5bdda3e5de7767518da1ef52564,NA
31b7a6f4a7402a43e668a2c7ced72e1a14bc1d79,540.036376953125
23aa1ab1064be4febd0b0e54f239176bac13d4a2,520.94189453125
813c8241c45c9baf7cc1ecae80a0690059c3d99f,547.424072265625
27ab51f4028992f4d54134a73a8bf348d9d8474a,448.62908935546875
e3243dd90fbcd04e7d365b99f8dc3ff3ea632333,486.3083190917969
4b213cf1f92a34b91d49d99d859efe8a2914694d,502.9787902832031
63393ce3741aba030985130fbdc82348bc5c964a,534.9517822265625
a0844cd384bb27f263b50028a152e1aea6f3041b,464.1690673828125
606410be41322d2521a4eb5a9ec1eace4c3f7ee1,NA
175d6355ba4120e9f46ef8095cd0a6e3efaef2a0,461.4784240722656
05bed747735a3b719cf869424f7a86c902bea946,NA
d0acd5258d606e92178448427c5c8b15ab1b4fc8,581.57080078125
f0676bdaa1b75a4bd3cfa8f4cd592b7dc9b67028,NA
97b06064bbe6f8ef5c82aad4c36edd13027bd276,467.27288818359375
f797a3d3f9d36a2e6aa58777fda7860cbb5d45ef,412.0726013183594
fbfe3b211d65b0c8b380d11a3922eafd0a5577c5,NA
51e6eb7de613c8b30620286f5c0f462e81001120,461.7478332519531
dbe6f4d0215f8d89d4b090cf67852e6b2d41f557,463.6056823730469
72fb4a27711b359a6195f60a1ecd7e363180e008,436.3838195800781
02b14c28322ce1f776ca1ba0ea56a9964d681fc7,432.42950439453125
39d2bd056fe559e69df7f1ee9598823180c8f7e6,442.06927490234375
149b7dbf924bf41b3096ea7e2479f7e8bf4723dd,501.138916015625
449e100c1d2dc0a74be99f3aea887ac2c80af9cc,628.14447021484375
a619a9d3ca266f111b5d1a0a7404ac00f89453f2,481.6633605957031
4a514b8fa6795dcd5e14ecd1c907d540244f637a,489.6774597167969
1c4cf1dd3a08d83a4d5e05551e6768f0ac277f82,439.29107666015625
13377ed3698676358403b48d0eda8c7ee1d6aecc,628.12799072265625
0cc31c062cd6116dbd107ea8dcd2e65b2bf720bc,425.690185546875
ce766367ff6851524770c40400c6ba253659f78e,NA
ec4b170cd9fec2885fdc24b4b54c2dea7433af59,439.0852355957031
a69d75df09174f2e48c58f4de054e5aedfb3dd93,NA
ffd73716669770ef69fb5db55c040b4bf9ca8876,494.64910888671875
d4348ecffd6bcf2240a87e2894b44b060871b4a8,477.5844421386719
a0bad05324fa944b2f9f9f423b24dd4c0b8b9267,460.5888671875
20b0239ad3768ac025647a4114172ab3732b56cb,646.93963623046875
e4fce8a6574ac028ae294e2df0adafbc01cf0d46,456.1393737792969
841018c0f460b185b0203cd15e9d649e226f0177,NA
df2acc0d65eae18026825eea094d5860a7596d0b,600.40570068359375
3e496cde35ea69dd40732f9173985b576e676117,NA
5e39822518efc205895979466db22326f89c5141,NA
f84c83e72774e002b242e071238bdd0325b3d776,NA
450cca333151ec503717ae505d19a34e1eb101ba,462.39874267578125
1f3bf345c9b7fd0f39936c2787837b0ad63272fb,NA
5f3feabb95a247d3256fa6c1937f9a3fa5ca9a00,420.8795166015625
04a933b4c8a0c0ee3824c2d1307bb04ef7657e6b,NA
a7ac1df6dd2c56c6de9223a7d79b2e9d2a0a054a,667.09429931640625
77b19663f69d3e984be73a22a31d776e7c04c45c,455.9404296875
675adb56716f130faa018d3736a41be1e2a17d31,NA
54da87b25a92c3b2315e1a6120398c2712416a14,443.91009521484375
33e5ac627bb4d6ee3a31129aba4cc86b83d8a0a5,442.188232421875
b3870fccd7e1ca99ea0fd1d38b6b13f2ca02d647,NA
6d0b3f38be1ec7bb211171c5c90845fca38a67ec,NA
48bfd5beef96980f829cc0105a9f6bdcbafc58a1,NA
6583c26f055db28ad39587d7222d4bb841e8ea67,511.5163269042969
db9fdf021693e9620c80ed9a4d414557fd6d19f5,405.0294189453125
bdfbcecd2b9b0fb6e0ae83cfa0fe31aa8d697cae,570.57830810546875
a16fec7d39e6888925c45547f002554482b7cdec,400.5496826171875
dbf3c924c9e7babdc4b0be2ae7ff7fb193a14596,434.45001220703125
422706a8f501b893c3afcf0568ed96d27e48c23e,477.5999755859375
910beddbfd181b30cbe00ebf15707179709b2e1c,512.611572265625
be5ba4c4aa6628688aa6402e8d97c28ddad1681a,483.77496337890625
2ea05555158319a6deb81688815814e56eb1d0f7,NA
57b58443cda566f5cf3bd4e500b8623eb9709975,523.135986328125
1276389d1bedd7bb0349f43ae9f1b45d7e07a900,467.37518310546875
b4d5188a4fdd2a86d6f769578fbbecfafff742d1,NA
e19c44f83bbd09c6a4225663c603f66d32b8edb6,450.5997314453125
7d792999dcf5d87104871e8f4030b7d777ebeb48,NA
aa800b37a8299e5ef1952ee4659c44ac0f4e3a9f,NA
8c000f24fa59f6853dd3934d184bed253ad81c40,514.26361083984375
cc1018598e1fc9a11fc3e0f37b20afa3148783ba,NA
dadee048244caf3d6c6e6fb9fa46f047f30333a7,NA
92d26d442aa39811a925e409313c2155c70bd207,430.6141662597656
9b23673b3ccac52dcac8db1ae1e1940c04cf9f3b,527.552490234375
51a89fc2f4d2050bd4e14c9b57f2b866fa313b50,NA
e0046f52481512ec10030f695dd3d56c14963819,554.0330810546875
4c3d0438add4c03cb81a25c5eee309226aa28053,480.6206970214844
a6ccfd0a72c41402e21ee1249bee9555d0f6ca85,512.57891845703125
a3907b7aea4adf9c53cbde27bffdcef60a0d04e5,NA
0ae9567502f385d06a8367de33e93952a2ab70c0,487.7001037597656
69d2ddc8bdf8d604a71a2752b116907482329a27,439.8139343261719
a1203344dc3ac6e15e54db1b21423904cdd91800,456.3907775878906
c759ad904d22197f1cf3b5ef9e41ee1609513cea,751.62640380859375
9c116780cc06704304d288d079076f160a17e16e,459.3296203613281
5ec30b784da3aea81e18bf21e7892e19e48bfe8c,447.06695556640625
29ff45ccdb3218636888020586ad0937061d5fce,546.4532470703125
53b40f113d9d9e8d8912f8617f6dc02ce58527ea,NA
56de6d3b1e9154dc987213e9be4c1cd4afff4844,NA
42e41941b2e875c39adea29e0316d4463b645bc9,544.28680419921875
8bd03c9e28441366b398da85e8cc788bf1cae5e6,415.5135498046875
3ace49b9611aa1c405b2c02d2a901e6b444a7b01,432.1846923828125
c5a416e9d46068859aa2aba316db0653b8bfe95d,413.7052001953125
79241e179af88eebfc54cb143d00a31f32dc1543,414.70989990234375
08388faaa66a1114f5c9f268f91604a87c53bc1c,435.39996337890625
c5b5e075d4bfb13fb80a3220ff735a47c3064e96,NA
755163a5846bc975b2f56d173b8d007274af14e9,469.0623779296875
9dc8176b2b435cdabef75b6bdba80010da32bdac,487.5385437011719
db58077a6d9064040df91d4c211f102003d2e1e2,482.49090576171875
ae74666fdb53a31eabb98ff1f8be09c01d3c90d9,520.99200439453125
16397992b0106ec27c19b528b0e054cd177ebc22,554.732421875
ac31ca75101445def2cf48e297b8928655378167,432.2944030761719
278fefb75892bd65c121cf6c61ee1a4b78cf7929,NA
8fe81ee79ae22a3b9cd83a833861e0970c565c29,432.090576171875
2cbb5a6a737fe9b8cd65c28132dc0f62a7c9f932,560.03643798828125
172c3201202c7da0b9a8233e72fde6d0c6f8d388,436.989013671875
798aa833377b56d48abf3216c1b5a631c3149322,456.519775390625
1e640126b34faff7accbcc0682260a5ab9476f66,NA
ca044ecc0326ffc8dd05e80824b936d3a4a9e4f8,676.2122802734375
5bc8c472a9d28a0d0f92c9f46470258394d7e363,423.0026550292969
826b79288e1f91a3e15010d40bef197c37340b69,455.407958984375
6c6b6f825e9bca4c092d2e3dabe056ec8300d921,561.64117431640625
1653a4b2843735e9649b54a57c6146d3c8c2a5a4,538.2803955078125
f77d32cb03e2d5c6607c3169151b8b24ba11cd14,424.61712646484375
fcd382593b2bba0637f03548f6a0d7da6835f51a,472.4796142578125
de5a01f34e0029656f45f0f7c29d71f9a2d7be97,584.6558837890625
a7cc1691397eb337db3ab74d7f15d2682ce98f99,NA
a23b332bafcca06eb8cefda864c756f5791de732,530.5108642578125
ff298bf688bde9db13791da42e91b7d40a02bd0a,503.772705078125
0d46f75ddcee3b4587305b7316f53d3a3c149bdf,523.23040771484375
ddd777e1831b4503bf1ab99610fd57852b52b2c1,439.2255859375
19e929094c9125d910057a57e7f5848a0664b815,434.9073486328125
c3b3a42edbd7966a308858e9c60a0f5699280255,540.35089111328125
69029c08cd046608078c004179d57137c7bc9789,455.6856994628906
06f46db734fb75f5a610d28c37b830c2c0c193c2,419.4889831542969
420e2c2feb6b050c91b9badff729fa95cdc9cd73,660.80255126953125
c145f2fc6dc2a3d238e440be5eeacb9225a12e88,517.854248046875
296c589f825e518bf2656d32ca54043e9642b5e5,455.15679931640625
5a02e1ababe03db1aafe9fa1176e0b8d42ada72c,467.533447265625
69bb73b125a392aa8bcdb97ccb824827a83f02a6,510.08734130859375
41b5f19354c8262b799b2d6fd433f5f056d64c21,403.84442138671875
179e4eb03317a216cce73131c1fe32df6d7affc7,413.71759033203125
683d4874912f09abdb539e4d53f4c466a7b22bec,439.9031677246094
2d6ee8009d8d740b82fc986536a6046cc07a0547,NA
cf05f39e6be2a1f1fb1eaa48a1e1f199bd62ffb8,419.81854248046875
1e198a957380b99a5522bb8ccd848c77cab55cd4,432.22247314453125
65116120167f20ec93fb8a852a2ae24c6ea83e3b,478.29473876953125
c6cc92d5343c2833343ca95870de90ab97e954ff,518.70306396484375
851f227e847b2fa8e19b9f120d42897c27c8569d,NA
9b413c2c7b2222d50e112d2ff513eb8becef359c,429.4128112792969
b133590aa5255266e53a7e5cc9ff98c7ecba5b07,533.66845703125
c389d7fe6b068ae69d9e18e860116bf3e83729f5,434.7243347167969
04b6d3386f2ff30822cea94b2335647b08634f69,425.4335021972656
1ab970adf4511759f8696ed663087edacc27afbc,NA
122a1a72a6a33b5d34af8c204b089e6eb3a6ffc7,454.11236572265625
f79f9d53534914cc05e3b69b442befc8747d39e5,505.2289733886719
b9dca5370778c64f1743eab56bcff742b312866a,453.66546630859375
f5a8f5810316ca0e32f1891b295b2ff52855031e,478.0281982421875
467224cc802895d7c56ddade42b895a4f9feb351,477.8189697265625
ecc35aaab26f1e81337edcca3215aeee255fb4a8,439.798095703125
3a1145582896288ce470f8e6e6ccfc8c4d5f7dc6,485.839111328125
5d6b378efe9bee999365f7e7f2baef121d802554,435.17108154296875
e559b0224c70c5f6375cab74919eda3157a95fa3,429.6422119140625
e08934a95a0424ab45b35196cfc130079047bbb0,NA
bc44f7f52c8e06d0de82f9c039b9da38d1b3a76d,444.847412109375
e9d39ade4112655fdf26965da153d02dd6a97b69,NA
942dc483fcd8124d7fcf466f510d86ad29f15e15,NA
3450b511f871652abae2d58183296f0e72276a87,451.46875
ac622d213a881f9eafabd518aeb3aaa5b45db706,429.5917663574219
3edb63618d5cc43193bab8193e35a631410fd76c,NA
a43be57516977c471b76b5b4189d4cd1167b5d11,NA
3e560c1c260b4313ad253f31c77cc6737f3778a1,409.84820556640625
8252119c0397e283807d1ea96789b09a95ed70d8,NA
cc8c985befebe7bb7783571e9b77943fe08ba612,410.55889892578125
828c1553914afa3fa85435ae1acdcf8d125dd969,472.153076171875
301cc8580119bd31cc5049ce7de3950bf7359f53,423.301025390625
e35c8e0bf8466bad9e5a55d141e58928729468fd,403.84442138671875
bce711a004527400034e68bfc44f549f24d23904,464.7724609375
14cf801dea9ed60d04697cc3f18dfda874a49e1a,NA
220a172bcb4c4c592469dbfe28e6bcf29cb4ddbb,480.0513916015625
bba61862a0d5e374946866314eef256b08869072,407.3996276855469
9834c1fe9a6e135008415863a86272af15f872ba,419.8463439941406
8f751f14b74f7a5583bfaf744c90299d3b02f60f,464.16290283203125
46bcc20269811392c1dd18d0b446fa85aa6bc02f,NA
6798578a55f6837578efc13df75af7044f25fc83,566.42889404296875
296d043c4cf92f5472007f8d2b26aef6ff465cc8,464.2029113769531
a14a44ed88d9356f9c732a2bac09796b2142cc14,575.211181640625
72476117cd53a73c2173cf5ac81e4def90f96ee6,462.1278076171875
a448ecf06c50bac45592d241cfcffe8c91778336,564.62396240234375
c277a60e771011de2be776c1079af2116f7f7cc7,572.7132568359375
6417b48130cec022d06033bd008866e3224b99bf,452.7349853515625
d0ae824a3c12796d5707fef22708b1c8d4659176,412.05029296875
0d82cdb31205110637841bfa1bc54356f610b359,436.7222595214844
523161b8f9d3a07af0ef0f9faff9ac24ed6a3c72,NA
706cc284dab3051ced52adeb62818c7bd0ac42f2,432.2428283691406
16bbfb1023120278eea074c72053e5cb81504fe8,418.20111083984375
c88ee0a25d42440c7b586513c62fbf3376851c8f,NA
dfd4c2302f9c0925421d2439c964aeac081a9adf,394.77728271484375
1de35a53324e9ea51063f098dc18d615ae2bd66b,NA
f294190285c04b1d4c5116eb0f3bfee2d4171110,492.90716552734375
c2fafee12060b2f506d4a62ac9c85eac28ca702b,NA
555f23ecb19709bbc92ff4f0d2b987306c1416fa,413.4180603027344
021d0f62e28803aef8c35bc0e4313b4ecf1d2981,NA
8d1967edeeea7561710452a89b98f1baffc32a6a,467.1812744140625
a9c9859c7bc1fff2cf8e1cb92db9325a207fbb0b,NA
a04d8a60ddffbec04f7951e77d84f570b689cc32,472.9239501953125
859c3c94d0bc245c26422abb7f289331ef084797,650.9437255859375
30dd1124ec542e7bcbcabd2b18577f823db9a4c5,604.43695068359375
18b4a466301d3ae63a0a2f84734fa1e69774b180,420.1436462402344
5248eefa83d58fc32e6cba6e47cd80ccb3b0b64b,415.6998291015625
590de397312d2abf63ccd52fb8f46fa720b4284c,565.160400390625
b4e1261b410cf336bdbdffa6991b5fa5664704b4,NA
d7d56239210cbf51b63fee7fc33f93d7ab5fdf4c,481.439697265625
55d252dc2cd12eeb11859aa80654cbb2caed2c88,468.240234375
2a39d36af99267f5f03a6f4e35cc252146201fef,NA
e5556fe7aa9fe6d85e337467a00fac61f9df2460,NA
e84cd2e6149416241129c24b20ae6e3cca3bb521,430.873046875
b7768c154de5b67a043e4b97c2b0f82d06830f71,482.6876525878906
77328cba4cf800777d4469e48a0cc95fa1f09d4b,475.9319152832031
48567b1c49438b0b24e7e338372e08c6b9f09818,458.8835144042969
da93c07fa0a9d683b5d744b341888cc489ebef1d,451.1051940917969
6a65b52fdf5b7096d9730d7e32a2360912651ba2,NA
ce797b2fb63028a78edaaf59c5ba09fa4fc5a0a0,436.8914489746094
9c613b956fdd251bda7a8ac21441f5fe67d7f357,465.2321472167969
bccb0499823ac2e475e7f3ccd36b8e9214bb2f0d,424.59075927734375
1b1326bdd1998fe5c1b7e6071e6b0f9881af6319,NA
09c63fa60a00172475617c0c671b9cc60f149dcf,495.54730224609375
e5bb65ebf3a09635c7d3ea32f93abc45e54e83b9,468.27764892578125
ec2bd1d568a708cdb28d059820416bdda79557dc,455.5425720214844
fc7bb22ee547c81f2de75c284984a67db00f2322,489.5771179199219
87e42e3f1e79c11b9bec6826b4f814304531478b,469.17486572265625
208b03e228c504e12e4c700aac9495b94b4c7407,627.9444580078125
2e2c64e5e2c9a9679560b233d2ad216ace93f660,467.3804016113281
8b5ca68dd135ace09567ed5d50baf0b2903df1a5,583.88458251953125
1c28248e98845afca1865c459314249feea999b0,NA
493e19b41cfe9968dd0eaba1868bef1b3d84defc,506.5759582519531
bf431548e10941ab81b1a34f92f1cfb01950fd62,433.58367919921875
a91404916fdccca1894af4edbea7666901f6252c,578.16265869140625
95ad9e51dad8e089af0b0d39c0419064ca0a2840,NA
940358b0bbccb29c1d2a79529b2172c43da6cf7b,442.48760986328125
947c15e258fbe04cbe9e6beffd2c8a16b959d781,451.224365234375
293bebfab8bc0f1981e06f74729451ad261c408f,526.65570068359375
21811108f3f9679121c19ea24f253687e2fcdb2d,643.71551513671875
d71ea9e82f6b226de3a80c0a6852af12f98cafdd,NA
e5099c2b9af1492528206c5324fc629b53d39b8e,430.7504577636719
db83eecf9ea6d34183bdfbbd3a294239d209998f,451.9984436035156
4293ce669b29af8502f54e8c681f35ada3faa9e5,406.72845458984375
31ff07e2747bafb95752566b0f5a64b922882904,465.6677551269531
fa69a477c4c6483c3bfbbfc691f7be572baca304,565.4215087890625
3b8a8d9ba1ade08724431323599b06bb8979f602,453.4256591796875
387e9fa8f1278ffb136f52b79a2ebb4eab6d2c48,424.5838928222656
8332264f63ce9bf729b5897f54db6beb4f76178c,424.9839782714844
a1c13ff1a61acf8973a1cae595c7ba855d4f85f6,732.46759033203125
2956c2d286a5003ab466c521de37dd1d9c56b138,517.25042724609375
3550059bd7e1cea2b1ca8f4c26b97ed6e17372a1,435.4237060546875
9da399adb6dbe6f539fe289790b7c7a97f77ba68,507.3345642089844
a644cb43c16195db2b590b4b3acbe78beb00a757,498.9581298828125
db6aeed0b0d3930b82978c8b0a9ac8182e4a98b2,462.60833740234375
e149f4e025f0dd43bc3f4486a8b51812386e8180,455.2173767089844
dbc1235a05198e5e54bb9e455d6276ab6b3328b0,NA
229c208f27d32caa49c60a8961a7a0000fa35d0f,464.88330078125
ee4bb115f15bd578cd5b1ac2bb299fb7b0b61fbe,547.1495361328125
db0f1ca0f0ff867b5a4300028c6e494ccaed38e8,444.91619873046875
74d2d2e8e9565d5f6d346a3d936c49db65724286,NA
e5f10e690160331385f35e159ed1bc5c4200e1bf,443.1595764160156
4852b5e9f012432260567d41bf04692c73f86f01,440.3423767089844
428f8c0a0f3fbf198f5feaf2bf61415563853e6a,434.1524658203125
9a9a049c1ede532731ab8dd050f076bcf3ca912f,615.22393798828125
f232120e01c15fae99266adceb47be0c3df15e08,447.8960876464844
0b10fc81f5234c7d7d3aa5d01428f1cf3fd49b37,NA
034b2c5829e5497540fa617cb05b4e8d38d4d4a8,453.74615478515625
56d3ec2cb296719d257acc058f480a344bfd97bb,486.4082336425781
e5ef9dc7f7d3b256b5b5c56eb6fe8d43d10754e2,466.7149963378906
9eb9dd602fb470442e6bffbedf7a0d0b32ac5159,NA
ab8d7f1592b7bbde25eb9b818b99741432cc8252,NA
542aa64a6a87d1833d09c967fc672a88643116c1,437.5595703125
a4aa7e6e2da158f0734646a9e5f514805fcfb15f,435.1727600097656
84ccf9c43b2eccd029c4462f9ba991aee25ea60e,608.47601318359375
d9ebdc3a49cf89ab31aed88ee4791a9401dcb3ef,702.88751220703125
bcc860a98cd46a9000f44f08d383e58f4fda1ed8,424.37286376953125
9cbf7e6191b4f5b346e0323698bec38edb2fa9a1,437.3140869140625
8077176ddb42ee9214d8d37b9c4fb7de0a6005da,436.98236083984375
d79709571e24ee9bf8afab33d06eee7929ac0286,440.9150085449219
1003b7d137a200f66ab4f2d3e05e981d9a023b08,495.8511962890625
ffcfa0cb27ef0facc9d659909316030e4e1c6d40,491.9693298339844
a017f303bd2b207985b3f01ee43d9deec489ad65,NA
6d5111a9889453975716b90ae82da4435462af9e,435.61871337890625
3f528b6e3b867d4116bae65044d6e271dd65fc8a,451.0770263671875
f15b8cbe31fae7ed5a1b8755b91195dc85bc1e07,439.8092346191406
b6bbd503a3f02c9c0639f224a94f2951eaf554a5,NA
e09a82c12b4c3ef4cf9134d0053b85b610f3911c,444.602294921875
708f822e4db57aa0ad0fc7fcdec0dcb3fc9a0238,560.6790771484375
d0b5a4ff0031607990780a1db353ada430aea498,403.6317443847656
24cad5cf91558b12b45c1212700db673e5ab9b40,420.57086181640625
f1d79760b6199b7aaaff1f7e375e2924f4f009b5,451.35748291015625
6d5b8a639c6f9fdc4d65813bef49853eb2f5d5c1,428.17681884765625
c6d8390bbb0c91ef180da9e1c67318010bd84083,480.2933044433594
a0bf486a224c638a70bebd3cac3b1c1827b9d830,413.2474670410156
1e1a31194dded0ff0f168985aba3dce8bde7daf2,472.1900634765625
cb6ffc83e9949e6ed72779c670ea9a375ac367fe,475.2652893066406
8125c71f5ecbe722eb675219e0450bf75134e9a6,450.55462646484375
b625c5a18b2d8fb257d71bb5164549cbdceb822a,NA
27666028586f534a805324eaa3c121f37b991ada,469.4560546875
a762bc4e107aa359d742210907f8d12540263dab,NA
2978e2b3b4792932d9265d7f4db581af88d1a921,500.64617919921875
200cf1f0dc3cfb88faf34a12a89d718c4c16ef8b,438.67974853515625
d4e9ba5815a08a480549c51e5b02e20666c663ae,NA
effb9dc8056f1c11243fb0029182555553f03eab,429.423095703125
7c712150f587a98c7da7f463a610af0518cd0c8a,NA
b4327f93da9bb6252aed8c1d43898a7fd79ea058,NA
17b6e43bff847be21256a445590fa7a7ea7c1b88,457.4381408691406
b1a5f5a69bfed0611ccb6be84f08048fb80bbc74,416.4912109375
a27083eeb56a694649973eb5643a4fbbf14f8498,461.5209655761719
6c6b84d373077d1fb5e174ec6f98c84171e1b014,448.91119384765625
5b7c07974bbc5152dee67fd938d13fc6af6d3956,472.2211608886719
f821fd4401e089f1805edc4133e4ffed07face2b,427.9971923828125
586e7064860818014147f486a6a1588301e6a3bf,501.2726745605469
4f614ed4b5f35844728026fbb84495c6741703f7,493.21783447265625
dd96b2eafc3318b01a1659d420a0fe5a00e308d1,441.388916015625
810121e807426e1e4817a5e70763ac080d7ac2a4,472.03375244140625
81fb55ca891b7f81ef4d173c02db0966d33623f2,422.05584716796875
ef9c0e03eb57f21ca8a827af9bfc1860d901df2b,NA
d80e565ade74808e6ae79d10f650b873a9d360d6,507.5744934082031
a00af9d414e813ccf0997acd63f02da73546b0ff,NA
e671a7695060523674eae0b4d44a5f6f07bdad2b,NA
6d33118b6b0b735194f0ee871a5a5c5ba8b57e73,497.606201171875
558fd1cf1dcb66e73f1e4e2f194187e474479d76,437.8719177246094
da45016b0cbcc19ead94a81329e18357a188b694,421.40740966796875
91d6ce670cecd35b7f7da283df465ccb09f4fb32,467.04443359375
292ff64a45a5d097187a7d7fc7ae944523a3b66a,441.7731628417969
c1020ba850c9730056bfaab2ea5546fca7d69bb6,432.2788391113281
4be47d1f5c4fa0c08945883a1245ce93bfb43171,562.9290771484375
3188528b46d4a71ea6646dbd6b682c81f1e02d55,455.2615051269531
89ee650f4b18600df329689aabcd687e8ea3ca5a,516.8885498046875
e457e8f1f9a458e1115a77d58a3effcaebe7f49e,458.4090881347656
7ecdbf15492309acef88a0cea8202c5f753f4be8,678.1531982421875
b129145e9fa4672ac2ff2e9029b1da8caededbd0,NA
828f76a49e5571369cc38c0424f3ef6098dc98da,NA
bc2cbc1470b13023cae4e0b171970c29eab5f8af,529.44781494140625
ebbe51e0e45b1af6a3581b735c9391a0f10c3ca8,NA
8650b36bb6108cebc07364fe068238a716575b26,428.65338134765625
1c6cbf69a4c9bb53f3ca9c5417965c00e9f4404c,724.4261474609375
816ba4bae3ff674339493b188abd6946891190a4,409.55511474609375
d134a7e70be9b9360539c8721b7d00a2969ebae3,NA
7f254637ff008fca97bdca8d6341a58aca7b6c6e,529.07611083984375
3f26c9b465e29cbf697ec03a0e29115683a5855a,409.2660217285156
ba0e14a4dbbd763c46777e5f14da21219ffaa172,417.7810363769531
83784ad3771cbe2da4b1f1d810ee402fd68f51e5,419.80731201171875
